title,media,date,datetime,desc,link,img
Why it won't be easy for BJP to act against Brij Bhushan Sharan Singh,Deccan Herald,"an 21, 2023",,"... Nagar in Uttar Pradesh's Gonda district and it was BJP Lok Sabha member and president of Wrestling Federation of India (WFI) Brij Bhushan Sharan Singh,...",https://www.deccanherald.com/national/why-it-wont-be-easy-for-bjp-to-act-against-brij-bhushan-sharan-singh-1183218.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
How ‘shaktishaali’ Brij Bhushan Sharan Singh has ducked mud so far,The Indian Express,"an 20, 2023",,"In 1996, when he did not contest, the party gave a ticket to his wife Ketaki Devi Singh, and she too won. A constant presence at wrestling tournaments, be it...",https://indianexpress.com/article/political-pulse/brij-bhushan-sharan-singh-sexual-harassment-allegation-wrestlers-8393282/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"‘Don of all dons, murderer, wrestling reformer’ — WFI chief & MP Brij Bhushan’s colourful life",ThePrint,"an 19, 2023",,"BJP MP & Wrestling Federation of India chief Brij Bhushan Sharan Singh has been accused of sexual assault. Some call him a 'reformer' for the sport, others say...",https://theprint.in/india/don-of-all-dons-murderer-wrestling-reformer-wfi-chief-mp-brij-bhushans-colourful-life/1323788/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Four criminal cases pending against WFI chief Brij Bhushan Sharan Singh,Siasat.com,"an 20, 2023",,"New Delhi: Wrestling Federation of India chief and BJP MP from UP's Kaiserganj Brij Bhushan Sharan Singh, who has always been embroiled in controversies...",https://www.siasat.com/four-criminal-cases-pending-against-wfi-chief-brij-bhushan-sharan-singh-2507293/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Union govt suspends all activities of Wrestling Federation of India,Onmanorama,"an 21, 2023",,... the Wrestling Federation of India (WFI) in the wake of the allegations of sexual harassment and corruption against its chief Brij Bhushan Sharan Singh.,https://www.onmanorama.com/sports/other-sports/2023/01/21/wrestling-federation-india-assistant-secretary-vinod-tomar-suspension.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Accused Must Resign For Fair Probe: AAP's Dhanda Targets WFI Chief, Haryana Minister Over Sexual Harassment Allegations",Outlook India,"an 21, 2023",,"Wrestling Federation of India (WFI) president and Lok Sabha MP Brij Bhushan Sharan Singh has accused of sexually harassing top grapplers, while a woman...",https://www.outlookindia.com/national/accused-must-resign-for-fair-probe-aap-s-dhanda-targets-wfi-chief-haryana-minister-over-sexual-harassment-allegations-news-255380,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Brij Bhushan Sharan Singh to attend AGM of Wrestling Federation,Times of India,"an 21, 2023",,Brij Bhushan Sharan Singh is likely to attend the annual general meeting of the Wrestling Federation of India on 22 January. He will attend the meeting even...,https://m.timesofindia.com/videos/sports/other-sports/brij-bhushan-sharan-singh-to-attend-agm-of-wrestling-federation/videoshow/97202952.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Vinesh Phogat urges PM to sack WFI president Brij Bhushan Sharan Singh,Mid-Day,"an 19, 2023",,"In a startling revelation, a crying Vinesh Phogat on Wednesday alleged that Wrestling Federation of India (WFI) President and BJP MP Brij Bhushan Sharan Singh...",https://www.mid-day.com/sports/other-sports/article/vinesh-phogat-urges-pm-to-sack-wfi-president-brij-bhushan-sharan-singh-23266187,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Wrestlers vs WFI: Brij Bhushan Sharan Singh to step aside till probe is completed - India Today,India Today,"an 21, 2023",,"Farmers joined top wrestlers in protest against Wrestling Federation of India chief Brij Bhushan Singh, accused of sexual harassment and intimidation, and gave...",https://www.indiatoday.in/sports/other-sports/video/wrestlers-vs-wfi-brij-bhushan-sharan-singh-to-step-aside-till-probe-is-completed-2324438-2023-01-21,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"No question of revenge against protesting wrestlers, can't resign with criminal tag: WFI President Brij Bhushan - India Today",India Today,"an 19, 2023",,"Speaking to India Today, Wrestling Federation of President Brij Bhushan Sharan Singh said he is ready to hang himself if allegations of sexual harassment...",https://www.indiatoday.in/sports/other-sports/video/brij-bhushan-sharan-singh-exclusive-cant-quit-wfi-president-criminal-tag-2323904-2023-01-19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"WFI President has sexually exploited women wrestlers, I have received death threats: Vinesh Phogat",Telegraph India,"an 18, 2023",,"Brij Bhushan Sharan Singh, 66, was elected President of WFI for a third consecutive term in February 2019. Sitting beside Vinesh, Tokyo Olympics bronze...",https://www.telegraphindia.com/sports/wrestling-federation-of-india-president-brij-bhushan-sharan-singh-and-coaches-at-womens-camp-have-sexually-exploited-wrestlers-vinesh-phogat/cid/1910669,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Brij Bhushan Sharan calls Sports Minister to clarify allegations made against him - India Today,India Today,"an 19, 2023",,President of the Wrestling Federation of India (WFI) and BJP MP Brij Bhushan Sharan Singh called sports minister Anurag Thakur and clarified the allegations...,https://www.indiatoday.in/sports/other-sports/video/brij-bhushan-sharan-calls-sports-minister-to-clarify-allegations-made-against-him-2323619-2023-01-19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Braj Bhushan opens Wrestling Champs in Gonda,The Statesman,"an 21, 2023",,"Notably, the sports ministry on Friday asked Brij Bhushan Sharan Singh not to remain active as the Wrestling Federation of India's president following the...",https://www.thestatesman.com/india/braj-bhushan-opens-wrestling-champs-in-gonda-1503148708.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Wrestlers' protest: WFI chief Brij Bhushan speaks to Amit Shah, shares his stand on the allegations",The Economic Times,"an 20, 2023",,... Wrestling Federation of India (WFI) chairman Brij Bhushan Sharan Singh has now spoken to Union Home Minister Amit Shah and shared his stand on the...,https://economictimes.indiatimes.com/news/india/wrestlers-protest-wfi-chief-brij-bhushan-speaks-to-amit-shah-shares-his-stand-on-the-allegations/videoshow/97166184.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
WFI president Brij Bhushan Sharan Singh likely to step down,Times of India,"an 19, 2023",,Wrestling Federation of India (WFI) president Brij Bhushan Sharan Singh is likely to resign from his post after sexual harassment allegations him by...,https://timesofindia.indiatimes.com/videos/sports/other-sports/wfi-president-brij-bhushan-sharan-singh-likely-to-step-down/videoshow/97133637.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Women Wrestlers Case: Brij Bhushan Singh may resign!,Zee News,"an 19, 2023",,"Veteran wrestlers like Bajrang Punia, Vinesh Phogat, Geeta Phogat have made many serious allegations against Braj Bhushan Sharan Singh.",https://zeenews.india.com/video/india/women-wrestlers-case-brij-bhushan-singh-may-resign-2563505.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Wrestlers Write To IOA President PT Usha, Seeking Removal Of WFI Chief Brij Bhushan Sharan Singh",Zee Business,"an 20, 2023",,"Even as he faces sexual harassment allegations, Brij Bhushan Sharan Singh is unlikely to be removed as the chief of Wrestling Federation of India (WFI).",https://www.zeebiz.com/india/video-gallery-wrestlers-write-to-ioa-president-pt-usha-seeking-removal-of-wfi-chief-brij-bhushan-sharan-singh-218236,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"WFI President Brijbhushan Singh comments on allegations, `I will hold a press conference in the evening`",Zee News,"an 20, 2023",,"WFI's President Brij Bhushan Sharan Singh has denied the allegations of women wrestlers and said, 'I have not talked to anyone. I will answer all the...",https://zeenews.india.com/video/india/wfi-president-brijbhushan-singh-comments-on-allegations-i-will-hold-a-press-conference-in-the-evening-2563711.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Brijbhushan Sharan Singh`s big statement on the allegations of Women Wrestling,Zee News,"an 19, 2023",,Brijbhushan Sharan Singh's big statement on the allegations of Women Wrestling. Wrestlers protested against the WFI at Delhi's Jantar Mantar on Wednesday During...,https://zeenews.india.com/video/india/brijbhushan-sharan-singhs-big-statement-on-the-allegations-of-women-wrestling-2563216.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
WFI President Brij Bhushan comment on Wrestler`s allegations,Zee News,"an 19, 2023",,wrestlers harassmentBrij Bhushan Sharan SinghBrij Bhushan SharanBrij Bhushan SinghBrij Bhushanbrij bhushan vinesh phogatbrij bhusan sharanbrij bushan sharan...,https://zeenews.india.com/video/india/wfi-president-brij-bhushan-comment-on-wrestlers-allegations-2563154.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Mary Kom to lead Oversight Committee to probe allegations against WFI president - ESPN,ESPN,"an 23, 2023",,... a five-member 'Oversight Committee' that will probe sexual harassment charges against Wrestling Federation of India president Brij Bhushan Sharan Singh.,https://www.espn.com/wrestling/story/_/id/35508820/wrestlers-wfi-protest-mary-kom-lead-oversight-committee-probe-allegations-president,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Old Video Of WFI President Brij Bhushan Singh Slapping A Wrestler Viral As Recent,The Logical Indian,"an 24, 2023",,A video of Bharatiya Janata Party (BJP) MP and Wrestling Federation of India (WFI) 's chief Brij Bhushan Sharan Singh slapping a man on a stage is going...,https://thelogicalindian.com/fact-check/old-video-wrestling-president-brij-bhushan-singh-slapping-wrestler-viral-40033,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"‘Baahubali’, braggart, all-round bigwig: Why WFI chief Brij Bhushan Singh thinks he’s above the law",Newslaundry,"an 23, 2023",,"In the ongoing protest by women wrestlers, one name has consistently popped up as being responsible – Brij Bhushan Sharan Singh, 66, the president of the...",https://www.newslaundry.com/2023/01/23/baahubali-braggart-all-round-bigwig-why-wfi-chief-brij-bhushan-singh-thinks-hes-above-the-law,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Not consulted, say wrestlers on panel for probing sexual harassment charges against WFI president Brij Bhushan Sharan Singh",Tribune India,"an 25, 2023",,"Not consulted, say wrestlers on panel for probing sexual harassment charges against WFI president Brij Bhushan Sharan Singh...",https://www.tribuneindia.com/news/sports/not-consulted-wrestlers-on-probe-panel-members-473389,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Wrestlers vs WFI: How the protest built up over months - ESPN,ESPN,"an 25, 2023",,"Last week, India's top wrestlers sat in a public protest against their federation and its chief Brij Bhushan Sharan Singh, that eventually forced the...",https://www.espn.com/wrestling/story/_/id/35522684/wrestlers-vs-wfi-how-protest-built-months,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Indian wrestlers claim not consulted on Committee probing ...,InsideTheGames,"an 25, 2023",,Three wrestlers who have accused Wrestling Federation of India (WFI) President Brij Bhushan Sharan Singh of sexual harassment have claimed that they were...,https://www.insidethegames.biz/articles/1132922/wrestlers-not-consulted-india-oversight,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Mulling defamation case against WFI chief Brij Bhushan Sharan: Bhupinder Hooda,Hindustan Times,"an 23, 2023",,Former chief minister and leader of opposition Bhupinder Singh Hooda on Sunday slammed Bharatiya Janata Party MP and Wrestling Federation of India (WFI)...,https://www.hindustantimes.com/cities/chandigarh-news/mulling-defamation-case-against-wfi-chief-brij-bhushan-sharan-bhupinder-hooda-101674420656439.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
‘They put me in hell for what is called 4 years’: Bajrang’s former coach lambasts Brij Bhushan’s WFI,The Indian Express,"an 23, 2023",,"Facing sexual harassment allegations from the country's most-decorated wrestlers, the WFI president, Brij Bhushan Sharan Singh, has been asked to step aside.",https://indianexpress.com/article/sports/sport-others/bajrangs-coach-lambasts-brij-bhushans-wfi-8399080/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Congress showing its true character: Shehzad Poonawala slams Digvijay Singh over his ‘surgical strike’ remark,Times of India,"an 23, 2023",,"BJP leader Shehzad Poonawala slammed Digvijay Singh after he disregards 'surgical strike' and said, “They (Centre) talk about surgical strikes and that they...",https://m.timesofindia.com/videos/toi-original/congress-showing-its-true-character-shehzad-poonawala-slams-digvijay-singh-over-his-surgical-strike-remark/videoshow/97250133.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Brijbhushan Sharan Singh not give any statement in media for 4 weeks,Zee News,"an 22, 2023",,"The emergency meeting of the wrestlers and the Wrestling Federation of India (WFI) AGM scheduled for Sunday has been cancelled. Also, Brij Bhushan Sharan Singh...",https://zeenews.india.com/video/india/brijbhushan-sharan-singh-not-give-any-statement-in-media-for-4-weeks-2564472.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Will file defamation case against WFI Chief Brij Bhushan Singh, says Congress leader Deepender Hooda",The Economic Times,"an 23, 2023",,Congress leader and Rajya Sabha MP Deepender Singh Hooda on January 23 said ... Federation of India President and Kaiserganj MP Brij Bhushan Sharan Singh...,https://m.economictimes.com/news/politics-and-nation/will-file-defamation-case-against-wfi-chief-brij-bhushan-singh-says-congress-leader-deepender-hooda/videoshow/97250269.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
How Gonda strongman Brij Bhushan Singh's career soared before wrestlers’ move put him on the mat,Times of India,"an 23, 2023",,"LUCKNOW: The footnote to six-time MP Brij Bhushan Sharan Singh's political CV would be a long chronology of criminal cases — at one point totalling 30 FIRs,...",https://timesofindia.indiatimes.com/city/lucknow/how-gonda-strongmans-career-soared-before-wrestlers-move-put-him-on-the-mat/articleshow/97234304.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Ministry 'upset' as wrestlers raise doubts over probe panel,Times of India,"an 25, 2023",,"... a high-level probe panel to look into the allegations of wrestlers against the Wrestling Federation of India and its chief Brij Bhushan Sharan Singh,...",https://timesofindia.indiatimes.com/sports/more-sports/wrestling/ministry-upset-as-wrestlers-raise-doubts-over-probe-panel/articleshow/97295142.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"'Not even consulted, unfortunate': Wrestlers unhappy with Sports Ministry's newly formed probe panel",The Economic Times,"an 24, 2023",,The wrestlers who accused WFI president Brij Bhushan Sharan Singh of sexual harassment and intimidation on Tuesday rued that the government did not consult...,https://m.economictimes.com/news/india/not-even-consulted-unfortunate-wrestlers-unhappy-with-sports-ministrys-newly-formed-probe-panel/videoshow/97282267.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Balkrishna Doshi, pioneer of modernist architecture in India, passes away at 95",Times of India,"an 25, 2023",,"Doshi was the first Indian to be awarded the Pritzker Prize — considered to be the Nobel Prize of Architecture — in 2018 and Padma Bhushan,...",https://m.timesofindia.com/india/balkrishna-doshi-pioneer-of-modernist-architecture-in-india-passes-away-at-95/articleshow/97296035.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Helicopters, luxury vehicles, over 50 schools, colleges: Vast property owned by embattled WFI boss Brij",DNA India,"an 22, 2023",,"Accused of sexual exploitation of female wrestlers, Brij Bhushan Sharan Singh has over 54 schools and colleges. ... The Wrestling Federation of India (WFI)...",https://www.dnaindia.com/india/report-helicopters-luxury-vehicles-over-50-schools-colleges-vast-property-owned-by-embattled-wfi-boss-brij-bh-3018671,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Mary Kom to Head Oversight Committee to Probe Allegations Against WFI Chief,Pratidin Time,"an 23, 2023",,"However, WFI chief Brij Bhushan Sharan Singh refuted the allegations and claimed he would expose the 'political conspiracy' in a press conference in Uttar...",https://www.pratidintime.com/national/mary-kom-to-head-oversight-committee-to-probe-allegations-against-wfi-chief,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
All roads lead to Dover Lane for 71st music meet,Times of India,"an 23, 2023",,"Trending Stories. Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police · Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/kolkata/all-roads-lead-to-dover-lane-for-71st-music-meet/articleshow/97238723.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
New Zealand's Chris Hipkins set to be officially appointed prime minister,Times of India,"an 25, 2023",,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ... How radical preacher Amritpal Singh was arrestedindia.",https://m.timesofindia.com/world/rest-of-world/new-zealands-chris-hipkins-set-to-be-officially-appointed-prime-minister/articleshow/97290570.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Congress begging regional parties for crowds for Bharat Jodo Yatra in J&K: Azad-led DAP,Times of India,"an 25, 2023",,"Congress begging regional parties for crowds for Bharat Jodo Yatra in J&K: Azad-led DAP ; Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi...",https://m.timesofindia.com/india/congress-begging-regional-parties-for-crowds-for-bharat-jodo-yatra-in-jk-azad-led-dap/articleshow/97319458.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Protesting wrestlers skip IOA panel meet, given one last chance to appear",Hindustan Times,"an 29, 2023",,... sports ministry have formed separate panels to probe sexual harassment charges made by the wrestlers against WFI president Brij Bhushan Sharan Singh.,https://www.hindustantimes.com/sports/others/protesting-wrestlers-skip-ioa-panel-meet-given-one-last-chance-to-appear-101675014610428.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Govt’s action does not inspire confidence,Deccan Herald,"an 27, 2023",,The government's decision on the demand for action by a number of women wrestlers against the alleged persistent sexual misconduct by Brij Bhushan Sharan...,https://www.deccanherald.com/opinion/second-edit/govt-s-action-does-not-inspire-confidence-1184983.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
MeToo protest rocks Indian wrestling - Asia News ...,Asia News Network,"an 27, 2023",,Wrestling Federation of India president Brij Bhushan Sharan Singh (centre) has been accused of sexual harassment by some of the country's best-known...,https://asianews.network/metoo-protest-rocks-indian-wrestling/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
WFI controversy might pin Brijbhushan Sharan Singh for good,The Week,"an 29, 2023",,These were the two favourite moves of Brijbhushan Sharan Singh as his interest in wrestling took shape under mahant Baba Gyan Das of the Sagariya Patti in...,https://www.theweek.in/theweek/sports/2023/01/28/brij-bhushan-singh-profile-wfi-sexual-harassment-wrestler-protest.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Men's Hockey World Cup 2023: India thrash South Africa to ...,Khel Now,"an 28, 2023",,"Ending their World Cup campaign with a win, India's goals were scored by Abhishek (5′), Harmanpreet Singh (12′), Shamsher Singh (45′), Akashdeep Singh (49′)...",https://khelnow.com/hockey/2023-01-fih-mens-hockey-world-cup-2023-classification-match-south-africa-vs-india-report,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Peddler nabbed with 400g opium in Bhopal,Times of India,"an 29, 2023",,"10 cops, 1 civilian killed in blast carried out by Maoists in Chhattisgarh's Dantewada · Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi...",https://m.timesofindia.com/city/bhopal/peddler-nabbed-with-400g-opium/articleshow/97410080.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
The strength and struggles of Haryana’s women wrestlers,The Hindu,"an 28, 2023",,"... were in a sit-in protest and had levelled charges of sexual abuse against the Wrestling Federation of India (WFI) president, Brij Bhushan Sharan Singh.",https://www.thehindu.com/news/national/the-strength-and-struggles-of-haryanas-women-wrestlers/article66437447.ece,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Interview: Vinesh, Sakshi, Bajrang have disrupted culture of subservience entrenched in Indian sport",Scroll.in,"an 26, 2023",,Merchandise. Continue to payment. We welcome your comments at letters@scroll.in. Wrestling Sexual Abuse · Brij Bhushan Sharan Singh...,https://scroll.in/article/1042603/interview-vinesh-sakshi-bajrang-have-disrupted-entrenched-culture-of-subservience-in-indian-sport,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Wrestling: Top Wrestlers Unlikely to Attend Zagreb Meet Despite Oversight Panel Clearing Names,The Wire,"an 27, 2023",,"... Janata Party MP Brij Bhushan Sharan Singh – will agree to participate, even though their names have cleared. The wrestlers had accused Singh of sexually...",https://thewire.in/sport/wrestling-zagreb-open-vinesh-phogat-bajrang,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Why was Novak Djokovic's father missing from player box in ...,Khel Now,"an 29, 2023",,... 2023: Major events to watch in fourth week of April · Revealed: Why wrestlers have resumed their protest against WFI president Brij Bhushan Sharan Singh...,https://khelnow.com/tennis/2023-01-tennis-australian-open-2023-mens-singles-final-novak-djokovic-father,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Savarkar appears on Congress poster in Kerala again,Times of India,"an 27, 2023",,"... Covid News Live: India reports 6600 Fresh Covid cases · Brij Bhushan Sharan Singh: Why no FIR against Brij Bhushan, Supreme Court asks Delhi police...",https://m.timesofindia.com/india/savarkar-appears-on-congress-poster-in-kerala-again/articleshow/97381505.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
7 dead in shooting outside east Jerusalem synagogue,Times of India,"an 28, 2023",,"10 cops, 1 civilian killed in blast carried out by Maoists in Chhattisgarh's Dantewada · Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi...",https://m.timesofindia.com/world/middle-east/7-dead-in-shooting-outside-east-jerusalem-synagogue/articleshow/97384637.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Just as Pandavas could not choose their relatives, India can't choose its neighbours: Jaishankar on Pakis",Times of India,"an 28, 2023",,"... Covid News Live: India reports 9,629 Fresh Covid cases · Brij Bhushan Sharan Singh: Why no FIR against Brij Bhushan, Supreme Court asks Delhi police...",https://m.timesofindia.com/india/just-as-pandavas-could-not-choose-their-relatives-india-cant-choose-its-neighbours-jaishankar-on-pakistan/articleshow/97405578.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Republic Day fly-past: Poor visibility curtails excitement,Times of India,"an 26, 2023",,"... Covid News Live: India reports 6600 Fresh Covid cases · Brij Bhushan Sharan Singh: Why no FIR against Brij Bhushan, Supreme Court asks Delhi police...",https://m.timesofindia.com/india/republic-day-fly-past-poor-visibility-curtails-excitement/articleshow/97344645.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Pushkar Singh Dhami: ‘Experts have not linked projects and Joshimath incidents… development is needed’,The Indian Express,"an 28, 2023",,"As research goes on to assess the situation there, Uttarakhand Chief Minister Pushkar Singh Dhami speaks to The Indian Express about what lies ahead,...",https://indianexpress.com/article/political-pulse/uttarakhand-chief-minister-pushkar-singh-dhami-interview-8408244/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
2023 Beating Retreat ceremony: All you need to know,Times of India,"an 29, 2023",,"... Covid News Live: India reports 6600 Fresh Covid cases · Brij Bhushan Sharan Singh: Why no FIR against Brij Bhushan, Supreme Court asks Delhi police...",https://m.timesofindia.com/india/2023-beating-the-retreat-ceremony-all-you-need-to-know/articleshow/97419307.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Army's 17th brigade organise cultural event,Rising Kashmir,"an 27, 2023",,Will register FIR today over complaints of wrestlers against Brij Bhushan Sharan Singh: Delhi Police to SC · Newly-appointed Indian Men's Hockey Chief Coach...,http://risingkashmir.com/armys-17th-brigade-organise-cultural-event,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Shilas from Nepal for Ram Lalla idol to arrive on February 2,Times of India,"an 29, 2023",,"“National secretary of VHP, Rajendra Singh Pankaj, has moved from Mustang district of Nepal on Wednesday with the consignment of two sacred rocks and he is...",https://m.timesofindia.com/city/lucknow/shilas-from-nepal-for-ram-lalla-idol-to-arrive-on-february-2/articleshow/97408497.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Chennai woman techie dies as wall falls on her on Anna Salai,Times of India,"an 27, 2023",,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/chennai/chennai-woman-techie-dies-as-wall-falls-on-her-on-anna-salai/articleshow/97369952.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
